CountryName,VaccineName,Yr,Doses
Bhutan,BCG,1981,44
Bhutan,BCG,1980,43
Bhutan,MCV1,2019,97
Bhutan,MCV1,2018,97
Bhutan,MCV1,2017,97
Bhutan,MCV1,2016,97
Bhutan,MCV1,2015,97
Bhutan,MCV1,2014,97
Bhutan,MCV1,2013,94
Bhutan,MCV1,2012,95
Bhutan,MCV1,2011,95
Bhutan,MCV1,2010,95
Bhutan,MCV1,2009,94
Bhutan,MCV1,2008,99
Bhutan,MCV1,2007,95
Bhutan,MCV1,2006,90
Bhutan,MCV1,2005,93
Bhutan,MCV1,2004,87
Bhutan,MCV1,2003,88
Bhutan,MCV1,2002,78
Bhutan,MCV1,2001,78
Bhutan,MCV1,2000,78
Bhutan,MCV1,1999,77
Bhutan,MCV1,1998,71
Bhutan,MCV1,1997,84
Bhutan,MCV1,1996,85
Bhutan,MCV1,1995,85
Bhutan,MCV1,1994,81
Bhutan,MCV1,1993,84
Bhutan,MCV1,1992,86
Bhutan,MCV1,1991,89
Bhutan,MCV1,1990,93
Bhutan,MCV1,1989,79
Bhutan,MCV1,1988,64
Bhutan,MCV1,1987,58
Bhutan,MCV1,1986,51
Bhutan,MCV1,1985,44
Bhutan,MCV1,1984,36
Bhutan,MCV1,1983,21
Bhutan,MCV1,1982,20
Bhutan,MCV1,1981,21
Bhutan,MCV1,1980,21
Bhutan,Pol3,2019,97
Bhutan,Pol3,2018,97
Bhutan,Pol3,2017,97
Bhutan,Pol3,2016,97
Bhutan,Pol3,2015,98
Bhutan,Pol3,2014,98
Bhutan,Pol3,2013,97
Bhutan,Pol3,2012,97
Bhutan,Pol3,2011,95
Bhutan,Pol3,2010,92
Bhutan,Pol3,2009,93
Bhutan,Pol3,2008,96
Bhutan,Pol3,2007,93
Bhutan,Pol3,2006,96
Bhutan,Pol3,2005,95
Bhutan,Pol3,2004,90
Bhutan,Pol3,2003,96
Bhutan,Pol3,2002,89
Bhutan,Pol3,2001,88
Bhutan,Pol3,2000,98
Bhutan,Pol3,1999,89
Bhutan,Pol3,1998,85
Bhutan,Pol3,1997,87
Bhutan,Pol3,1996,86
Bhutan,Pol3,1995,86
Bhutan,Pol3,1994,84
Bhutan,Pol3,1993,82
Bhutan,Pol3,1992,85
Bhutan,Pol3,1991,91
Bhutan,Pol3,1990,96
Bhutan,Pol3,1989,76
Bhutan,Pol3,1988,70
Bhutan,Pol3,1987,63
Bhutan,Pol3,1986,54
Bhutan,Pol3,1985,41
Bhutan,Pol3,1984,27
Bhutan,Pol3,1983,14
Bhutan,Pol3,1982,11
Bhutan,Pol3,1981,11
Bhutan,Pol3,1980,4
Bhutan,DTP3,2019,97
Bhutan,DTP3,2018,97
Bhutan,DTP3,2017,98
Bhutan,DTP3,2016,98
Bhutan,DTP3,2015,99
Bhutan,DTP3,2014,99
Bhutan,DTP3,2013,97
Bhutan,DTP3,2012,97
Bhutan,DTP3,2011,95
Bhutan,DTP3,2010,91
Bhutan,DTP3,2009,93
Bhutan,DTP3,2008,96
Bhutan,DTP3,2007,95
Bhutan,DTP3,2006,95
Bhutan,DTP3,2005,95
Bhutan,DTP3,2004,89
Bhutan,DTP3,2003,95
Bhutan,DTP3,2002,86
Bhutan,DTP3,2001,88
Bhutan,DTP3,2000,92
Bhutan,DTP3,1999,90
Bhutan,DTP3,1998,86
Bhutan,DTP3,1997,87
Bhutan,DTP3,1996,87
Bhutan,DTP3,1995,87
Bhutan,DTP3,1994,86
Bhutan,DTP3,1993,79
Bhutan,DTP3,1992,86
Bhutan,DTP3,1991,91
Bhutan,DTP3,1990,96
Bhutan,DTP3,1989,76
Bhutan,DTP3,1988,70
Bhutan,DTP3,1987,63
Bhutan,DTP3,1986,53
Bhutan,DTP3,1985,41
Bhutan,DTP3,1984,28
Bhutan,DTP3,1983,16
Bhutan,DTP3,1982,15
Bhutan,DTP3,1981,13
Bhutan,DTP3,1980,6
Bhutan,MCV2,2019,92
Bhutan,MCV2,2018,91
Bhutan,MCV2,2017,99
Bhutan,MCV2,2016,90
Bhutan,MCV2,2015,94
Bhutan,MCV2,2014,92
Bhutan,MCV2,2013,89
Bhutan,MCV2,2012,90
Bhutan,MCV2,2011,95
Bhutan,MCV2,2010,85
Bhutan,MCV2,2009,79
Bhutan,MCV2,2008,72
Bhutan,Hib3,2019,97
Bhutan,Hib3,2018,97
Bhutan,Hib3,2017,98
Bhutan,Hib3,2016,98
Bhutan,Hib3,2015,99
Bhutan,Hib3,2014,99
Bhutan,Hib3,2013,97
Bhutan,Hib3,2012,97
Bhutan,PAB,2019,90
Bhutan,PAB,2018,89
Bhutan,PAB,2017,89
Bhutan,PAB,2016,89
Bhutan,PAB,2015,89
Bhutan,PAB,2014,83
Bhutan,PAB,2013,83
Bhutan,PAB,2012,89
Bhutan,PAB,2011,89
Bhutan,PAB,2010,89
Bhutan,PAB,2009,89
Bhutan,PAB,2008,89
Bhutan,PAB,2007,84
Bhutan,PAB,2006,85
Bhutan,PAB,2005,85
Bhutan,PAB,2004,86
Bhutan,PAB,2003,87
Bhutan,PAB,2002,87
Bhutan,PAB,2001,86
Bhutan,PAB,2000,85
Bhutan,PAB,1999,84
Bhutan,PAB,1998,85
Bhutan,PAB,1997,81
Bhutan,PAB,1996,79
Bhutan,PAB,1995,78
Bhutan,PAB,1994,70
Bhutan,PAB,1993,60
Bhutan,PAB,1992,58
Bhutan,PAB,1991,68
Bhutan,PAB,1990,63
Bhutan,PAB,1989,39
Bhutan,PAB,1988,14
Bhutan,PAB,1987,14
Bhutan,PAB,1986,6
Bhutan,PAB,1985,3
Bhutan,PAB,1984,3
Bhutan,HepB3,2019,97
Bhutan,HepB3,2018,97
Bhutan,HepB3,2017,98
Bhutan,HepB3,2016,98
Bhutan,HepB3,2015,99
Bhutan,HepB3,2014,99
Bhutan,HepB3,2013,97
Bhutan,HepB3,2012,97
Bhutan,HepB3,2011,95
Bhutan,HepB3,2010,91
Bhutan,HepB3,2009,93
Bhutan,HepB3,2008,96
Bhutan,HepB3,2007,95
Bhutan,HepB3,2006,95
Bhutan,HepB3,2005,95
Bhutan,HepB3,2004,89
Bhutan,HepB3,2003,95
Bhutan,HepB3,2002,83
Bhutan,HepB3,2001,89
Bhutan,HepB3,2000,98
Bhutan,HepB3,1999,90
Bhutan,HepB3,1998,81
Bhutan,HepB3,1997,84
Bhutan,HepB3,1996,16
Bhutan,PCV3,2019,26
Bosnia and Herzegovina,BCG,2019,95
Bosnia and Herzegovina,BCG,2018,95
Bosnia and Herzegovina,BCG,2017,97
Bosnia and Herzegovina,BCG,2016,97
Bosnia and Herzegovina,BCG,2015,95
Bosnia and Herzegovina,BCG,2014,98
Bosnia and Herzegovina,BCG,2013,97
Bosnia and Herzegovina,BCG,2012,96
Bosnia and Herzegovina,BCG,2011,94
Bosnia and Herzegovina,BCG,2010,96
Bosnia and Herzegovina,BCG,2009,97
Bosnia and Herzegovina,BCG,2008,96
Bosnia and Herzegovina,BCG,2007,98
Bosnia and Herzegovina,BCG,2006,97
Bosnia and Herzegovina,BCG,2005,95
Bosnia and Herzegovina,BCG,2004,95
Bosnia and Herzegovina,BCG,2003,94
Bosnia and Herzegovina,BCG,2002,91
Bosnia and Herzegovina,BCG,2001,95
Bosnia and Herzegovina,BCG,2000,93
Bosnia and Herzegovina,BCG,1999,99
Bosnia and Herzegovina,BCG,1998,92
Bosnia and Herzegovina,BCG,1997,97
Bosnia and Herzegovina,BCG,1996,80
Bosnia and Herzegovina,BCG,1995,64
Bosnia and Herzegovina,BCG,1994,85
Bosnia and Herzegovina,BCG,1993,24
Bosnia and Herzegovina,BCG,1992,20
Bosnia and Herzegovina,MCV1,2019,68
Bosnia and Herzegovina,MCV1,2018,68
Bosnia and Herzegovina,MCV1,2017,69
Bosnia and Herzegovina,MCV1,2016,68
Bosnia and Herzegovina,MCV1,2015,83
Bosnia and Herzegovina,MCV1,2014,89
Bosnia and Herzegovina,MCV1,2013,92
Bosnia and Herzegovina,MCV1,2012,94
Bosnia and Herzegovina,MCV1,2011,89
Bosnia and Herzegovina,MCV1,2010,91
Bosnia and Herzegovina,MCV1,2009,93
Bosnia and Herzegovina,MCV1,2008,84
Bosnia and Herzegovina,MCV1,2007,96
Bosnia and Herzegovina,MCV1,2006,85
Bosnia and Herzegovina,MCV1,2005,90
Bosnia and Herzegovina,MCV1,2004,88
Bosnia and Herzegovina,MCV1,2003,84
Bosnia and Herzegovina,MCV1,2002,89
Bosnia and Herzegovina,MCV1,2001,92
Bosnia and Herzegovina,MCV1,2000,80
Bosnia and Herzegovina,MCV1,1999,83
Bosnia and Herzegovina,MCV1,1998,84
Bosnia and Herzegovina,MCV1,1997,86
Bosnia and Herzegovina,MCV1,1996,70
Bosnia and Herzegovina,MCV1,1995,53
Bosnia and Herzegovina,MCV1,1994,57
Bosnia and Herzegovina,MCV1,1993,48
Bosnia and Herzegovina,MCV1,1992,52
Bosnia and Herzegovina,Pol3,2019,73
Bosnia and Herzegovina,Pol3,2018,73
Bosnia and Herzegovina,Pol3,2017,75
Bosnia and Herzegovina,Pol3,2016,79
Bosnia and Herzegovina,Pol3,2015,74
Bosnia and Herzegovina,Pol3,2014,86
Bosnia and Herzegovina,Pol3,2013,87
Bosnia and Herzegovina,Pol3,2012,87
Bosnia and Herzegovina,Pol3,2011,89
Bosnia and Herzegovina,Pol3,2010,90
Bosnia and Herzegovina,Pol3,2009,90
Bosnia and Herzegovina,Pol3,2008,92
Bosnia and Herzegovina,Pol3,2007,95
Bosnia and Herzegovina,Pol3,2006,91
Bosnia and Herzegovina,Pol3,2005,95
Bosnia and Herzegovina,Pol3,2004,87
Bosnia and Herzegovina,Pol3,2003,87
Bosnia and Herzegovina,Pol3,2002,86
Bosnia and Herzegovina,Pol3,2001,92
Bosnia and Herzegovina,Pol3,2000,87
Bosnia and Herzegovina,Pol3,1999,90
Bosnia and Herzegovina,Pol3,1998,89
Bosnia and Herzegovina,Pol3,1997,80
Bosnia and Herzegovina,Pol3,1996,74
Bosnia and Herzegovina,Pol3,1995,69
Bosnia and Herzegovina,Pol3,1994,69
Bosnia and Herzegovina,Pol3,1993,45
Bosnia and Herzegovina,Pol3,1992,65
Bosnia and Herzegovina,DTP3,2019,73
Bosnia and Herzegovina,DTP3,2018,73
Bosnia and Herzegovina,DTP3,2017,75
Bosnia and Herzegovina,DTP3,2016,78
Bosnia and Herzegovina,DTP3,2015,82
Bosnia and Herzegovina,DTP3,2014,86
Bosnia and Herzegovina,DTP3,2013,89
Bosnia and Herzegovina,DTP3,2012,92
Bosnia and Herzegovina,DTP3,2011,88
Bosnia and Herzegovina,DTP3,2010,89
Bosnia and Herzegovina,DTP3,2009,90
Bosnia and Herzegovina,DTP3,2008,91
Bosnia and Herzegovina,DTP3,2007,95
Bosnia and Herzegovina,DTP3,2006,87
Bosnia and Herzegovina,DTP3,2005,93
Bosnia and Herzegovina,DTP3,2004,84
Bosnia and Herzegovina,DTP3,2003,87
Bosnia and Herzegovina,DTP3,2002,80
Bosnia and Herzegovina,DTP3,2001,91
Bosnia and Herzegovina,DTP3,2000,85
Bosnia and Herzegovina,DTP3,1999,90
Bosnia and Herzegovina,DTP3,1998,89
Bosnia and Herzegovina,DTP3,1997,79
Bosnia and Herzegovina,DTP3,1996,67
Bosnia and Herzegovina,DTP3,1995,55
Bosnia and Herzegovina,DTP3,1994,82
Bosnia and Herzegovina,DTP3,1993,38
Bosnia and Herzegovina,DTP3,1992,58
Bosnia and Herzegovina,MCV2,2019,76
Bosnia and Herzegovina,MCV2,2018,76
Bosnia and Herzegovina,MCV2,2017,80
Bosnia and Herzegovina,MCV2,2016,78
Bosnia and Herzegovina,MCV2,2015,88
Bosnia and Herzegovina,MCV2,2014,92
Bosnia and Herzegovina,MCV2,2013,93
Bosnia and Herzegovina,MCV2,2012,94
Bosnia and Herzegovina,MCV2,2011,88
Bosnia and Herzegovina,MCV2,2010,91
Bosnia and Herzegovina,MCV2,2009,88
Bosnia and Herzegovina,MCV2,2008,92
Bosnia and Herzegovina,MCV2,2007,95
Bosnia and Herzegovina,MCV2,2006,93
Bosnia and Herzegovina,MCV2,2005,90
Bosnia and Herzegovina,MCV2,2004,88
Bosnia and Herzegovina,MCV2,2003,85
Bosnia and Herzegovina,MCV2,2002,90
Bosnia and Herzegovina,MCV2,2001,86
Bosnia and Herzegovina,MCV2,2000,74
Bosnia and Herzegovina,Hib3,2019,62
Bosnia and Herzegovina,Hib3,2018,62
Bosnia and Herzegovina,Hib3,2017,68
Bosnia and Herzegovina,Hib3,2016,69
Bosnia and Herzegovina,Hib3,2015,78
Bosnia and Herzegovina,Hib3,2014,79
Bosnia and Herzegovina,Hib3,2013,83
Bosnia and Herzegovina,Hib3,2012,87
Bosnia and Herzegovina,Hib3,2011,85
Bosnia and Herzegovina,Hib3,2010,83
Bosnia and Herzegovina,Hib3,2009,80
Bosnia and Herzegovina,Hib3,2008,83
Bosnia and Herzegovina,Hib3,2007,83
Bosnia and Herzegovina,Hib3,2006,82
Bosnia and Herzegovina,Hib3,2005,50
Bosnia and Herzegovina,Hib3,2004,49
Bosnia and Herzegovina,HepB3,2019,80
Bosnia and Herzegovina,HepB3,2018,80
Bosnia and Herzegovina,HepB3,2017,77
Bosnia and Herzegovina,HepB3,2016,78
Bosnia and Herzegovina,HepB3,2015,82
Bosnia and Herzegovina,HepB3,2014,89
Bosnia and Herzegovina,HepB3,2013,91
Bosnia and Herzegovina,HepB3,2012,92
Bosnia and Herzegovina,HepB3,2011,88
Bosnia and Herzegovina,HepB3,2010,89
Bosnia and Herzegovina,HepB3,2009,90
Bosnia and Herzegovina,HepB3,2008,88
Bosnia and Herzegovina,HepB3,2007,94
Bosnia and Herzegovina,HepB3,2006,90
Bosnia and Herzegovina,HepB3,2005,93
Bosnia and Herzegovina,HepB3,2004,36
Botswana,BCG,2019,98
Botswana,BCG,2018,98
Botswana,BCG,2017,98
Botswana,BCG,2016,98
Botswana,BCG,2015,98
Botswana,BCG,2014,98
Botswana,BCG,2013,98
Botswana,BCG,2012,98
Botswana,BCG,2011,98
Botswana,BCG,2010,98
Botswana,BCG,2009,99
Botswana,BCG,2008,99
Botswana,BCG,2007,99
Botswana,BCG,2006,99
Botswana,BCG,2005,99
Botswana,BCG,2004,99
Botswana,BCG,2003,99
Botswana,BCG,2002,99
Botswana,BCG,2001,99
Botswana,BCG,2000,99
Botswana,BCG,1999,99
Botswana,BCG,1998,99
Botswana,BCG,1997,98
Botswana,BCG,1996,97
Botswana,BCG,1995,96
Botswana,BCG,1994,96
Botswana,BCG,1993,95
Botswana,BCG,1992,94
Botswana,BCG,1991,93
Botswana,BCG,1990,93
Botswana,BCG,1989,92
Botswana,BCG,1988,95
Botswana,BCG,1987,95
Botswana,BCG,1986,99
Botswana,BCG,1985,97
Botswana,BCG,1984,95
Botswana,BCG,1983,94
Botswana,BCG,1982,94
Botswana,BCG,1981,93
Botswana,BCG,1980,92
Botswana,MCV1,2019,97
Botswana,MCV1,2018,97
Botswana,MCV1,2017,97
Botswana,MCV1,2016,97
Botswana,MCV1,2015,97
Botswana,MCV1,2014,97
Botswana,MCV1,2013,97
Botswana,MCV1,2012,97
Botswana,MCV1,2011,97
Botswana,MCV1,2010,96
Botswana,MCV1,2009,96
Botswana,MCV1,2008,95
Botswana,MCV1,2007,95
Botswana,MCV1,2006,94
Botswana,MCV1,2005,93
Botswana,MCV1,2004,93
Botswana,MCV1,2003,92
Botswana,MCV1,2002,92
Botswana,MCV1,2001,91
Botswana,MCV1,2000,91
Botswana,MCV1,1999,90
Botswana,MCV1,1998,89
Botswana,MCV1,1997,89
Botswana,MCV1,1996,89
Botswana,MCV1,1995,89
Botswana,MCV1,1994,88
Botswana,MCV1,1993,88
Botswana,MCV1,1992,88
Botswana,MCV1,1991,88
Botswana,MCV1,1990,87
Botswana,MCV1,1989,87
Botswana,MCV1,1988,87
Botswana,MCV1,1987,87
Botswana,MCV1,1986,91
Botswana,MCV1,1985,85
Botswana,MCV1,1984,82
Botswana,MCV1,1983,79
Botswana,MCV1,1982,75
Botswana,MCV1,1981,70
Botswana,MCV1,1980,63
Botswana,Pol3,2019,96
Botswana,Pol3,2018,96
Botswana,Pol3,2017,96
Botswana,Pol3,2016,96
Botswana,Pol3,2015,96
Botswana,Pol3,2014,96
Botswana,Pol3,2013,96
Botswana,Pol3,2012,96
Botswana,Pol3,2011,96
Botswana,Pol3,2010,96
Botswana,Pol3,2009,96
Botswana,Pol3,2008,96
Botswana,Pol3,2007,96
Botswana,Pol3,2006,96
Botswana,Pol3,2005,96
Botswana,Pol3,2004,96
Botswana,Pol3,2003,96
Botswana,Pol3,2002,97
Botswana,Pol3,2001,97
Botswana,Pol3,2000,97
Botswana,Pol3,1999,97
Botswana,Pol3,1998,93
Botswana,Pol3,1997,95
Botswana,Pol3,1996,95
Botswana,Pol3,1995,94
Botswana,Pol3,1994,93
Botswana,Pol3,1993,92
Botswana,Pol3,1992,91
Botswana,Pol3,1991,91
Botswana,Pol3,1990,90
Botswana,Pol3,1989,89
Botswana,Pol3,1988,89
Botswana,Pol3,1987,86
Botswana,Pol3,1986,88
Botswana,Pol3,1985,85
Botswana,Pol3,1984,83
Botswana,Pol3,1983,80
Botswana,Pol3,1982,77
Botswana,Pol3,1981,71
Botswana,Pol3,1980,46
Botswana,DTP3,2019,95
Botswana,DTP3,2018,95
Botswana,DTP3,2017,95
Botswana,DTP3,2016,95
Botswana,DTP3,2015,95
Botswana,DTP3,2014,95
Botswana,DTP3,2013,95
Botswana,DTP3,2012,95
Botswana,DTP3,2011,95
Botswana,DTP3,2010,95
Botswana,DTP3,2009,96
Botswana,DTP3,2008,96
Botswana,DTP3,2007,96
Botswana,DTP3,2006,96
Botswana,DTP3,2005,96
Botswana,DTP3,2004,96
Botswana,DTP3,2003,96
Botswana,DTP3,2002,97
Botswana,DTP3,2001,97
Botswana,DTP3,2000,97
Botswana,DTP3,1999,97
Botswana,DTP3,1998,98
Botswana,DTP3,1997,96
Botswana,DTP3,1996,96
Botswana,DTP3,1995,95
Botswana,DTP3,1994,94
Botswana,DTP3,1993,94
Botswana,DTP3,1992,94
Botswana,DTP3,1991,93
Botswana,DTP3,1990,92
Botswana,DTP3,1989,92
Botswana,DTP3,1988,88
Botswana,DTP3,1987,88
Botswana,DTP3,1986,86
Botswana,DTP3,1985,84
Botswana,DTP3,1984,83
Botswana,DTP3,1983,82
Botswana,DTP3,1982,82
Botswana,DTP3,1981,75
Botswana,DTP3,1980,71
Botswana,MCV2,2019,76
Botswana,MCV2,2018,74
Botswana,MCV2,2017,74
Botswana,MCV2,2016,74
Botswana,MCV2,2015,80
Botswana,MCV2,2014,85
Botswana,MCV2,2013,83
Botswana,RotaC,2019,86
Botswana,RotaC,2018,87
Botswana,RotaC,2017,85
Botswana,RotaC,2016,88
Botswana,RotaC,2015,92
Botswana,RotaC,2014,95
Botswana,RotaC,2013,85
Botswana,RotaC,2012,74
Botswana,Hib3,2019,95
Botswana,Hib3,2018,95
Botswana,Hib3,2017,95
Botswana,Hib3,2016,95
Botswana,Hib3,2015,95
Botswana,Hib3,2014,95
Botswana,Hib3,2013,95
Botswana,Hib3,2012,95
Botswana,Hib3,2011,95
Botswana,PAB,2019,91
Botswana,PAB,2018,93
Botswana,PAB,2017,93
Botswana,PAB,2016,92
Botswana,PAB,2015,92
Botswana,PAB,2014,92
Botswana,PAB,2013,92
Botswana,PAB,2012,92
Botswana,PAB,2011,92
Botswana,PAB,2010,92
Botswana,PAB,2009,92
Botswana,PAB,2008,85
Botswana,PAB,2007,84
Botswana,PAB,2006,84
Botswana,PAB,2005,83
Botswana,PAB,2004,83
Botswana,PAB,2003,82
Botswana,PAB,2002,82
Botswana,PAB,2001,81
Botswana,PAB,2000,80
Botswana,PAB,1999,80
Botswana,PAB,1998,72
Botswana,PAB,1997,69
Botswana,PAB,1996,75
Botswana,PAB,1995,72
Botswana,PAB,1994,91
Botswana,PAB,1993,63
Botswana,PAB,1992,62
Botswana,PAB,1991,59
Botswana,PAB,1990,59
Botswana,PAB,1989,58
Botswana,PAB,1988,54
Botswana,PAB,1987,50
Botswana,PAB,1986,43
Botswana,PAB,1985,39
Botswana,PAB,1984,41
Botswana,PAB,1983,36
Botswana,PAB,1982,27
Botswana,PAB,1981,29
Botswana,HepB3,2019,95
Botswana,HepB3,2018,95
Botswana,HepB3,2017,95
Botswana,HepB3,2016,95
Botswana,HepB3,2015,95
Botswana,HepB3,2014,95
Botswana,HepB3,2013,95
Botswana,HepB3,2012,95
Botswana,HepB3,2011,95
Botswana,HepB3,2010,95
Botswana,HepB3,2009,94
Botswana,HepB3,2008,94
Botswana,HepB3,2007,93
Botswana,HepB3,2006,93
Botswana,HepB3,2005,92
Botswana,HepB3,2004,91
Botswana,HepB3,2003,90
Botswana,HepB3,2002,88
Botswana,HepB3,2001,87
Botswana,HepB3,2000,86
Botswana,HepB3,1999,85
Botswana,HepB3,1998,77
Botswana,HepB3,1997,60
Botswana,HepB3,1996,62
Botswana,HepB3,1995,73
Botswana,PCV3,2019,92
Botswana,PCV3,2018,91
Botswana,PCV3,2017,89
Botswana,PCV3,2016,91
Botswana,PCV3,2015,93
Botswana,PCV3,2014,95
Botswana,PCV3,2013,72
Botswana,PCV3,2012,52
Brazil,BCG,2019,79
Brazil,BCG,2018,92
Brazil,BCG,2017,91
Brazil,BCG,2016,90
Brazil,BCG,2015,99
Brazil,BCG,2014,99
Brazil,BCG,2013,99
Brazil,BCG,2012,99
Brazil,BCG,2011,99
Brazil,BCG,2010,99
Brazil,BCG,2009,99
Brazil,BCG,2008,99
Brazil,BCG,2007,99
Brazil,BCG,2006,99
Brazil,BCG,2005,99
Brazil,BCG,2004,99
Brazil,BCG,2003,99
Brazil,BCG,2002,99
Brazil,BCG,2001,99
Brazil,BCG,2000,99
Brazil,BCG,1999,99
Brazil,BCG,1998,99
Brazil,BCG,1997,99
Brazil,BCG,1996,99
Brazil,BCG,1995,99
Brazil,BCG,1994,93
Brazil,BCG,1993,95
Brazil,BCG,1992,90
Brazil,BCG,1991,87
Brazil,BCG,1990,79
Brazil,BCG,1989,74
Brazil,BCG,1988,74
Brazil,BCG,1987,68
Brazil,BCG,1986,65
Brazil,BCG,1985,63
Brazil,BCG,1984,75
Brazil,BCG,1983,66
Brazil,BCG,1982,64
Brazil,BCG,1981,62
Brazil,BCG,1980,56
Brazil,MCV1,2019,91
Brazil,MCV1,2018,92
Brazil,MCV1,2017,91
Brazil,MCV1,2016,95
Brazil,MCV1,2015,96
Brazil,MCV1,2014,97
Brazil,MCV1,2013,98
Brazil,MCV1,2012,99
Brazil,MCV1,2011,99
Brazil,MCV1,2010,99
Brazil,MCV1,2009,99
Brazil,MCV1,2008,99
Brazil,MCV1,2007,99
Brazil,MCV1,2006,99
Brazil,MCV1,2005,98
Brazil,MCV1,2004,97
Brazil,MCV1,2003,97
Brazil,MCV1,2002,96
Brazil,MCV1,2001,99
Brazil,MCV1,2000,99
Brazil,MCV1,1999,99
Brazil,MCV1,1998,95
Brazil,MCV1,1997,99
Brazil,MCV1,1996,80
Brazil,MCV1,1995,87
Brazil,MCV1,1994,77
Brazil,MCV1,1993,85
Brazil,MCV1,1992,91
Brazil,MCV1,1991,85
Brazil,MCV1,1990,78
Brazil,MCV1,1989,60
Brazil,MCV1,1988,62
Brazil,MCV1,1987,64
Brazil,MCV1,1986,67
Brazil,MCV1,1985,67
Brazil,MCV1,1984,73
Brazil,MCV1,1983,68
Brazil,MCV1,1982,66
Brazil,MCV1,1981,73
Brazil,MCV1,1980,57
Brazil,Pol3,2019,85
Brazil,Pol3,2018,85
Brazil,Pol3,2017,75
Brazil,Pol3,2016,72
Brazil,Pol3,2015,98
Brazil,Pol3,2014,96
Brazil,Pol3,2013,96
Brazil,Pol3,2012,96
Brazil,Pol3,2011,98
Brazil,Pol3,2010,99
Brazil,Pol3,2009,99
Brazil,Pol3,2008,99
Brazil,Pol3,2007,99
Brazil,Pol3,2006,99
Brazil,Pol3,2005,99
Brazil,Pol3,2004,99
Brazil,Pol3,2003,99
Brazil,Pol3,2002,99
Brazil,Pol3,2001,99
Brazil,Pol3,2000,99
Brazil,Pol3,1999,99
Brazil,Pol3,1998,95
Brazil,Pol3,1997,89
Brazil,Pol3,1996,80
Brazil,Pol3,1995,79
Brazil,Pol3,1994,70
Brazil,Pol3,1993,64
Brazil,Pol3,1992,65
Brazil,Pol3,1991,67
Brazil,Pol3,1990,58
Brazil,Pol3,1989,54
Brazil,Pol3,1988,57
Brazil,Pol3,1987,53
Brazil,Pol3,1986,51
Brazil,Pol3,1985,52
Brazil,Pol3,1984,55
Brazil,Pol3,1983,55
Brazil,Pol3,1982,51
Brazil,Pol3,1981,39
Brazil,Pol3,1980,69
Brazil,DTP3,2019,73
Brazil,DTP3,2018,87
Brazil,DTP3,2017,89
Brazil,DTP3,2016,89
Brazil,DTP3,2015,96
Brazil,DTP3,2014,93
Brazil,DTP3,2013,97
Brazil,DTP3,2012,95
Brazil,DTP3,2011,99
Brazil,DTP3,2010,99
Brazil,DTP3,2009,99
Brazil,DTP3,2008,99
Brazil,DTP3,2007,99
Brazil,DTP3,2006,99
Brazil,DTP3,2005,99
Brazil,DTP3,2004,99
Brazil,DTP3,2003,99
Brazil,DTP3,2002,99
Brazil,DTP3,2001,98
Brazil,DTP3,2000,98
Brazil,DTP3,1999,94
Brazil,DTP3,1998,93
Brazil,DTP3,1997,79
Brazil,DTP3,1996,77
Brazil,DTP3,1995,81
Brazil,DTP3,1994,74
Brazil,DTP3,1993,75
Brazil,DTP3,1992,71
Brazil,DTP3,1991,78
Brazil,DTP3,1990,66
Brazil,DTP3,1989,56
Brazil,DTP3,1988,58
Brazil,DTP3,1987,58
Brazil,DTP3,1986,58
Brazil,DTP3,1985,66
Brazil,DTP3,1984,68
Brazil,DTP3,1983,60
Brazil,DTP3,1982,56
Brazil,DTP3,1981,47
Brazil,DTP3,1980,37
Brazil,MCV2,2019,54
Brazil,MCV2,2018,76
Brazil,MCV2,2017,76
Brazil,MCV2,2016,77
Brazil,MCV2,2015,80
Brazil,MCV2,2014,89
Brazil,MCV2,2013,69
Brazil,MCV2,2012,70
Brazil,MCV2,2011,71
Brazil,MCV2,2010,53
Brazil,MCV2,2009,55
Brazil,MCV2,2008,56
Brazil,MCV2,2007,49
Brazil,MCV2,2006,55
Brazil,MCV2,2005,61
Brazil,MCV2,2004,68
Brazil,MCV2,2003,74
Brazil,MCV2,2002,80
Brazil,MCV2,2001,95
Brazil,MCV2,2000,95
Brazil,RotaC,2019,83
Brazil,RotaC,2018,80
Brazil,RotaC,2017,70
Brazil,RotaC,2016,88
Brazil,RotaC,2015,94
Brazil,RotaC,2014,92
Brazil,RotaC,2013,93
Brazil,RotaC,2012,86
Brazil,RotaC,2011,87
Brazil,RotaC,2010,83
Brazil,RotaC,2009,86
Brazil,RotaC,2008,81
Brazil,RotaC,2007,80
Brazil,RotaC,2006,47
Brazil,Hib3,2019,80
Brazil,Hib3,2018,83
Brazil,Hib3,2017,93
Brazil,Hib3,2016,89
Brazil,Hib3,2015,96
Brazil,Hib3,2014,95
Brazil,Hib3,2013,98
Brazil,Hib3,2012,95
Brazil,Hib3,2011,99
Brazil,Hib3,2010,99
Brazil,Hib3,2009,99
Brazil,Hib3,2008,99
Brazil,Hib3,2007,98
Brazil,Hib3,2006,97
Brazil,Hib3,2005,96
Brazil,Hib3,2004,95
Brazil,Hib3,2003,94
Brazil,Hib3,2002,93
Brazil,Hib3,2001,93
Brazil,Hib3,2000,90
Brazil,PAB,2019,94
Brazil,PAB,2018,94
Brazil,PAB,2017,94
Brazil,PAB,2016,93
Brazil,PAB,2015,93
Brazil,PAB,2014,93
